EmpID,FirstName,LastName,FullName,StartDate,ExitDate,TitleOfJob,Supervisor,EmployerEmail,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,CurrentEmployeeRating
3592,Andre,Guzman,Andre Guzman,10-05-2021,6-18-2022,Production Technician I,Mrs. Audrey Gonzalez DDS,andre.guzman@bilearner.com,TNS,Future Start,Contract,Zone B,Full-Time,Voluntary,Particular network available hospital.,Production       ,Field Operations,12-23-1998,MA,Technician,Male,9454,Other,Single,Fully Meets,3
3595,Fisher,Stafford,Fisher Stafford,9-22-2020,9-14-2022,Production Technician I,Nicole Delgado,fisher.stafford@bilearner.com,WBL,Active,Contract,Zone A,Temporary,Resignation,Dark meeting play room head join truth involve.,Production       ,Engineers,03-02-1952,MA,Technician,Male,56703,Other,Divorced,Fully Meets,1
3597,Brenton,Monroe,Brenton Monroe,06-06-2020,4-14-2021,Production Technician II,Autumn Decker,brenton.monroe@bilearner.com,PYZ,Future Start,Contract,Zone C,Part-Time,Retirement,Democrat themselves deal future early.,Production       ,General - Con,10-31-1986,MA,Foreman,Female,17650,Black,Single,Fully Meets,1
3598,Derick,Rocha,Derick Rocha,9-28-2018,08-05-2023,Production Technician II,Alex Moore,derick.rocha@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone A,Full-Time,Resignation,Majority executive plan imagine.,Production       ,Project Management - Eng,10-06-1950,MA,Supervisor,Female,72750,Other,Married,Needs Improvement,1
3602,Helena,Davenport,Helena Davenport,04-11-2021,5-24-2023,Production Technician II,Crystal Mcneil,helena.davenport@bilearner.com,CCDR,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Quality audience deal assume.,Production       ,Engineers,10-12-1994,MA,Engineer,Female,30766,Hispanic,Married,Fully Meets,5
3603,Houston,Aguirre,Houston Aguirre,11-29-2018,2-21-2019,Production Technician II,Christine Costa,houston.aguirre@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Resignation,To trial deep.,Production       ,Field Operations,2-15-1977,MA,Technician,Female,58348,White,Married,Fully Meets,2
3604,Kane,Owen,Kane Owen,1-16-2019,8-31-2022,Production Technician II,Mark Hale,kane.owen@bilearner.com,MSC,Active,Part-Time,Zone B,Full-Time,Resignation,Sometimes surface page stand area.,Production       ,Field Operations,03-09-1948,MA,Foreman,Female,44626,Hispanic,Divorced,Needs Improvement,4
3606,Clarissa,Winters,Clarissa Winters,08-01-2019,1-20-2023,Production Technician I,Eric Gonzales,clarissa.winters@bilearner.com,SVG,Voluntarily Terminated,Part-Time,Zone C,Full-Time,Involuntary,Poor list reduce reality.,Production       ,Billable Consultants,3-13-1965,MA,Engineer,Male,95618,Other,Divorced,Fully Meets,3
3607,Frankie,Atkins,Frankie Atkins,6-18-2019,4-14-2021,Production Technician I,Christopher Murray,frankie.atkins@bilearner.com,EW,Active,Full-Time,Zone A,Full-Time,Resignation,Finally build do analysis beyond heavy.,Production       ,Project Management - Con,08-03-1976,MA,Coordinator,Male,15195,Other,Married,Fully Meets,5
3614,Bridget,Deleon,Bridget Deleon,01-08-2020,07-02-2021,Production Technician I,Clifford Martinez,bridget.deleon@bilearner.com,BPC,Active,Contract,Zone B,Temporary,Voluntary,Store common between real.,Production       ,Project Management - Con,8-31-1973,MA,Field Project Manager,Male,23691,White,Married,Fully Meets,2
3615,Martin,Weber,Martin Weber,5-13-2021,9-22-2022,Production Technician I,Lee Hudson,martin.weber@bilearner.com,CCDR,Future Start,Full-Time,Zone B,Part-Time,Retirement,View ever record ahead.,Production       ,General - Con,5-14-1986,MA,Manager,Male,74388,Asian,Divorced,Exceeds,2
3619,Karissa,Bowers,Karissa Bowers,3-23-2023,05-01-2023,Production Technician I,Robert Wright,karissa.bowers@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Involuntary,Some others lot miss land similar.,Production       ,General - Con,3-17-1984,MA,Technician,Male,76278,Asian,Married,Fully Meets,3
3620,Noel,Ramirez,Noel Ramirez,3-22-2023,7-14-2023,Production Technician I,Mr. Nicholas Austin,noel.ramirez@bilearner.com,PYZ,Active,Part-Time,Zone A,Temporary,Involuntary,Outside sing song relationship action teach.,Production       ,General - Eng,10-12-1994,MA,Specialist,Male,77580,Hispanic,Married,Fully Meets,2
3622,Danika,Fleming,Danika Fleming,07-09-2020,07-10-2021,Production Technician II,Christopher Ayers,danika.fleming@bilearner.com,SVG,Active,Part-Time,Zone A,Temporary,Resignation,Song remember visit finish edge difficult down.,Production       ,Field Operations,10-16-1995,MA,Laborer,Female,75607,Hispanic,Divorced,Fully Meets,3
3625,Gabriel,Dodson,Gabriel Dodson,11-11-2021,7-31-2022,Production Technician II,Tammy Navarro,gabriel.dodson@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone B,Part-Time,Resignation,Interesting final piece follow.,Production       ,Engineers,12-14-1975,MA,Engineer,Female,54392,Asian,Single,Fully Meets,5
3627,Ruth,Harrell,Ruth Harrell,8-21-2019,10-28-2022,Production Technician II,Jesse Wilson,ruth.harrell@bilearner.com,WBL,Voluntarily Terminated,Contract,Zone C,Full-Time,Resignation,Sport enter think order determine.,Production       ,Field Operations,2-23-1967,MA,Supervisor,Female,52646,Black,Married,Fully Meets,3
3629,Reginald,Lowery,Reginald Lowery,8-27-2022,12-03-2022,Production Technician I,Dr. David Austin Jr.,reginald.lowery@bilearner.com,NEL,Voluntarily Terminated,Contract,Zone B,Full-Time,Voluntary,Expect grow back list letter.,Production       ,Field Operations,11-26-1983,MA,Laborer,Male,70056,Black,Divorced,Fully Meets,5
3631,Shaniya,Becker,Shaniya Becker,08-08-2022,10-25-2022,Production Technician I,Kristin Salinas,shaniya.becker@bilearner.com,EW,Active,Contract,Zone C,Full-Time,Retirement,Experience room top and including compare.,Production       ,Wireline Construction,4-28-1947,MA,Apprentice,Male,12978,Other,Divorced,Fully Meets,3
3632,Ryan,Oconnell,Ryan Oconnell,9-24-2022,10-24-2022,Production Technician I,Bridget Jones,ryan.oconnell@bilearner.com,CCDR,Active,Contract,Zone C,Full-Time,Involuntary,Realize work series fact weight contain.,Production       ,Field Operations,10-03-1945,MA,Foreman,Male,37983,Asian,Married,Fully Meets,3
3634,Keyon,Haley,Keyon Haley,6-23-2023,7-26-2023,Production Technician I,Eric Cunningham,keyon.haley@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Retirement,Despite budget compare international little.,Production       ,General - Sga,4-26-1962,MA,Supervisor,Female,40148,Other,Married,Fully Meets,5
3639,Jaylen,Acosta,Jaylen Acosta,9-19-2019,4-14-2020,Production Technician I,Mark Knight,jaylen.acosta@bilearner.com,CCDR,Future Start,Contract,Zone C,Full-Time,Retirement,Official growth onto speech after truth.,Production       ,Field Operations,01-08-1966,MA,Runner,Female,8655,Hispanic,Divorced,Fully Meets,3
3641,Kiersten,Ellis,Kiersten Ellis,02-07-2020,05-01-2021,Production Technician I,Eric Michael,kiersten.ellis@bilearner.com,EW,Future Start,Contract,Zone B,Full-Time,Voluntary,Air act watch affect save positive among.,Production       ,General - Con,1-15-1971,MA,Operator,Male,56039,Other,Widowed,Fully Meets,3
3642,Karissa,Carrillo,Karissa Carrillo,4-29-2020,11-12-2021,Production Technician I,Alexandra Martin,karissa.carrillo@bilearner.com,MSC,Future Start,Contract,Zone B,Full-Time,Retirement,Cold dinner seat property a hear.,Production       ,Field Operations,5-31-1978,MA,Laborer,Male,7474,Black,Single,Fully Meets,3
3647,Nathen,Arias,Nathen Arias,12-28-2020,1-30-2021,Production Technician II,Craig Leblanc,nathen.arias@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone A,Part-Time,Involuntary,Best room cell task majority budget.,Production       ,Engineers,7-24-1966,MA,Engineer,Female,20847,Black,Single,Fully Meets,3
3650,Amirah,Stanley,Amirah Stanley,10-03-2019,2-28-2022,Production Technician II,Jason Jenkins,amirah.stanley@bilearner.com,PYZ,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Retirement,Late least forward bill realize camera.,Production       ,Field Operations,12-25-1991,MA,Laborer,Female,72818,White,Divorced,Fully Meets,3
3652,Owen,Dillon,Owen Dillon,8-30-2019,8-27-2022,Production Technician I,Victoria Maldonado,owen.dillon@bilearner.com,NEL,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Resignation,Window stuff western interesting.,Production       ,Field Operations,8-16-1946,MA,Supervisor,Male,96845,Other,Married,Fully Meets,3
3653,Bridget,Bray,Bridget Bray,02-04-2021,7-30-2023,Production Technician I,William Watson,bridget.bray@bilearner.com,PL,Voluntarily Terminated,Contract,Zone B,Part-Time,Voluntary,Particular same detail note.,Production       ,General - Con,6-29-1995,MA,Foreman,Male,67277,Asian,Widowed,Exceeds,3
3658,Emery,Gillespie,Emery Gillespie,11-04-2022,07-07-2023,Production Technician I,Thomas Jackson,emery.gillespie@bilearner.com,BPC,Active,Part-Time,Zone C,Temporary,Involuntary,Once simple the decade.,Production       ,Project Management - Con,11-25-1966,MA,Technician,Female,95682,Black,Divorced,Fully Meets,3
3659,Kaylee,Baldwin,Kaylee Baldwin,10-02-2019,10-13-2019,Production Technician I,Eric Powell,kaylee.baldwin@bilearner.com,CCDR,Active,Full-Time,Zone A,Part-Time,Voluntary,Second focus stay scientist.,Production       ,Field Operations,10-30-1989,MA,Engineer,Male,86746,Other,Divorced,Exceeds,1
3661,Reagan,Brennan,Reagan Brennan,2-28-2022,09-05-2022,Production Technician I,Denise Roman,reagan.brennan@bilearner.com,MSC,Active,Contract,Zone C,Temporary,Involuntary,Decide group difference decide.,Production       ,Executive,5-22-1952,MA,Vp,Male,21624,Asian,Married,Fully Meets,3
3663,Brandon,Anderson,Brandon Anderson,10-07-2019,1-22-2022,Production Technician I,Sean Kennedy,brandon.anderson@bilearner.com,PL,Future Start,Part-Time,Zone B,Full-Time,Retirement,Bar serious exist pretty.,Production       ,General - Con,11-23-1977,MA,Foreman,Female,13534,Black,Single,Exceeds,3
3664,Diana,Garza,Diana Garza,10-06-2020,01-12-2022,Production Technician I,Robert Reid,diana.garza@bilearner.com,PYZ,Future Start,Full-Time,Zone C,Part-Time,Involuntary,Let political issue.,Production       ,Field Operations,8-15-1956,MA,Locator,Female,2667,Other,Widowed,Fully Meets,3
3666,Davin,Peters,Davin Peters,4-29-2022,1-21-2023,Production Technician I,Melissa Shaw,davin.peters@bilearner.com,TNS,Active,Full-Time,Zone A,Full-Time,Involuntary,Rule film know if eat hear.,Production       ,Field Operations,5-19-1956,MA,Laborer,Male,16052,Hispanic,Single,Fully Meets,3
3667,Leyla,Warren,Leyla Warren,12-11-2022,4-28-2023,Production Technician I,Brooke Meyer,leyla.warren@bilearner.com,WBL,Active,Part-Time,Zone B,Temporary,Resignation,Term southern major ever care.,Production       ,Billable Consultants,8-23-1998,MA,Technician,Male,18998,Black,Single,Fully Meets,3
3668,Victoria,Allen,Victoria Allen,08-06-2023,08-06-2023,Production Technician I,Christopher Clark,victoria.allen@bilearner.com,BPC,Active,Full-Time,Zone C,Full-Time,Voluntary,Rest such husband through his customer no look.,Production       ,Underground,5-24-1996,MA,Operator,Male,33735,Asian,Widowed,Needs Improvement,3
3669,Tyler,Hines,Tyler Hines,3-28-2020,03-12-2023,Production Technician I,Joshua Francis,tyler.hines@bilearner.com,CCDR,Voluntarily Terminated,Contract,Zone A,Temporary,Retirement,Let former service.,Production       ,Finance & Accounting,1-16-1967,MA,Clerk,Male,81928,Black,Widowed,Fully Meets,3
3670,Sandra,Atkinson,Sandra Atkinson,08-11-2022,3-27-2023,Production Technician II,Walter Shaw,sandra.atkinson@bilearner.com,SVG,Active,Full-Time,Zone A,Full-Time,Resignation,Far happy light already.,Production       ,Billable Consultants,1-17-1969,MA,Engineer,Female,14006,Hispanic,Widowed,Needs Improvement,3
3671,Simone,Hayes,Simone Hayes,1-26-2023,6-19-2023,Production Technician II,Alexander Roberts,simone.hayes@bilearner.com,EW,Voluntarily Terminated,Part-Time,Zone A,Temporary,Involuntary,Edge cold language. Once bring quality hot.,Production       ,Splicing,12-29-1989,MA,Splicer,Female,45376,Asian,Divorced,Needs Improvement,3
3673,Lane,Zuniga,Lane Zuniga,06-11-2022,01-10-2023,Production Technician II,Casey Morris,lane.zuniga@bilearner.com,TNS,Voluntarily Terminated,Full-Time,Zone B,Temporary,Voluntary,My teach piece need school fight rock.,Production       ,People Services,2-19-1973,MA,Manager,Female,47767,Other,Widowed,Fully Meets,3
3674,Isabelle,Shields,Isabelle Shields,6-25-2020,03-02-2022,Production Technician II,Sarah Williamson,isabelle.shields@bilearner.com,BPC,Voluntarily Terminated,Part-Time,Zone C,Part-Time,Voluntary,Five carry couple goal western.,Production       ,Engineers,05-01-1996,MA,Engineer,Female,39141,Other,Single,Fully Meets,3
3675,Mario,Mays,Mario Mays,06-08-2020,12-29-2022,Production Technician II,Melissa Torres,mario.mays@bilearner.com,CCDR,Active,Full-Time,Zone C,Full-Time,Resignation,Herself others song center word almost without.,Production       ,Engineers,8-28-1952,MA,Technician,Female,70090,Hispanic,Divorced,Fully Meets,3
3683,Kai,Gaines,Kai Gaines,11-02-2021,12-11-2021,Production Technician I,Mackenzie Porter,kai.gaines@bilearner.com,WBL,Active,Part-Time,Zone C,Temporary,Involuntary,Central baby moment benefit do.,Production       ,Finance & Accounting,01-06-1956,MA,Administration,Male,33204,Other,Divorced,Fully Meets,3
3684,Noelle,Levy,Noelle Levy,12-01-2019,12-25-2022,Production Technician I,Robert Simmons,noelle.levy@bilearner.com,NEL,Active,Contract,Zone C,Part-Time,Involuntary,Scientist believe edge imagine push bit fast.,Production       ,Field Operations,08-03-1954,MA,Technician,Male,76198,Hispanic,Widowed,Fully Meets,3
3685,Kylie,Jimenez,Kylie Jimenez,8-16-2022,11-10-2022,Production Technician I,Jordan Harrison,kylie.jimenez@bilearner.com,PL,Active,Full-Time,Zone C,Full-Time,Retirement,Factor doctor edge police.,Production       ,Project Management - Con,6-22-1986,MA,Coordinator,Male,10600,Asian,Widowed,Fully Meets,3
3686,Carly,Figueroa,Carly Figueroa,4-25-2021,12-12-2022,Production Technician I,Jesse Farmer,carly.figueroa@bilearner.com,BPC,Future Start,Part-Time,Zone A,Full-Time,Retirement,Concern expect add skill.,Production       ,Engineers,4-20-1998,MA,Director,Male,67909,White,Single,Exceeds,1
3688,Brynn,Harding,Brynn Harding,05-04-2019,08-03-2021,Production Technician I,Kathleen Clark,brynn.harding@bilearner.com,SVG,Future Start,Contract,Zone B,Full-Time,Involuntary,Matter man skill produce poor.,Production       ,Wireline Construction,9-19-1951,MA,Manager,Female,42113,Asian,Divorced,Exceeds,3
3690,Jaylene,Deleon,Jaylene Deleon,08-04-2020,2-27-2021,Production Technician I,Adam Barber,jaylene.deleon@bilearner.com,MSC,Active,Part-Time,Zone A,Temporary,Voluntary,Size manager receive decide attention play plant.,Production       ,Yard (Material Handling),11-14-1950,MA,Laborer,Male,60287,White,Single,Needs Improvement,3
3693,Amya,Vega,Amya Vega,5-20-2019,8-30-2020,Production Technician II,Alexa Smith,amya.vega@bilearner.com,SVG,Active,Part-Time,Zone B,Temporary,Involuntary,Name social full approach. Position want win.,Production       ,Project Management - Con,08-01-1977,MA,Field Project Manager,Female,13727,White,Married,Exceeds,2
3694,Nickolas,West,Nickolas West,11-05-2019,4-16-2022,Production Technician II,Sue Harper,nickolas.west@bilearner.com,EW,Voluntarily Terminated,Full-Time,Zone A,Part-Time,Involuntary,Training civil attention exist matter water.,Production       ,Field Operations,03-11-1961,MA,Specialist,Female,94278,Hispanic,Married,PIP,4
3695,Cason,Neal,Cason Neal,9-20-2018,02-04-2021,Production Technician II,Savannah Schneider,cason.neal@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Temporary,Voluntary,Public ask American affect market order.,Production       ,Catv,11-28-1989,MA,Laborer,Female,70817,Hispanic,Divorced,PIP,4
3696,Aldo,Dyer,Aldo Dyer,09-02-2020,5-26-2023,Production Technician II,Chase Ramirez,aldo.dyer@bilearner.com,TNS,Voluntarily Terminated,Contract,Zone B,Part-Time,Resignation,Arrive its during organization about.,Production       ,Wireless,10-07-1989,MA,Foreman,Female,74423,Hispanic,Widowed,PIP,3
3698,Julien,Banks,Julien Banks,3-22-2023,5-30-2023,Production Technician II,Savannah Weber,julien.banks@bilearner.com,WBL,Active,Full-Time,Zone A,Full-Time,Involuntary,Usually section evening with cup left.,Production       ,Catv,06-12-1984,MA,Foreman,Female,16462,Hispanic,Married,PIP,3
3699,Madelyn,Mcdonald,Madelyn Mcdonald,8-30-2022,9-20-2022,Production Technician I,Justin Harris,madelyn.mcdonald@bilearner.com,PYZ,Voluntarily Terminated,Part-Time,Zone B,Temporary,Involuntary,Business draw with hear dream eat.,Production       ,Engineers,1-31-1977,MA,Engineer,Male,48065,Asian,Divorced,PIP,2
3703,Addisyn,Guerrero,Addisyn Guerrero,8-31-2020,6-26-2022,Production Technician I,Cory Lee,addisyn.guerrero@bilearner.com,EW,Active,Part-Time,Zone A,Part-Time,Resignation,Tax herself interview maybe control.,Production       ,Engineers,2-15-1951,MA,Engineer,Female,87563,White,Widowed,Exceeds,4
3704,Addisyn,Aguilar,Addisyn Aguilar,1-25-2019,10-26-2021,Production Technician I,April Stevens,addisyn.aguilar@bilearner.com,CCDR,Active,Full-Time,Zone C,Part-Time,Involuntary,Message firm social daughter third ready.,Production       ,Field Operations,02-05-1976,MA,Associate,Female,20993,Asian,Married,Exceeds,5
3705,Marcos,Gallagher,Marcos Gallagher,11-21-2020,04-09-2023,Production Technician I,Bridget Little,marcos.gallagher@bilearner.com,BPC,Active,Full-Time,Zone A,Part-Time,Involuntary,Any after despite suddenly decade.,Production       ,General - Sga,5-27-1967,MA,Vp,Female,88723,White,Single,Exceeds,3
3708,Case,Gaines,Case Gaines,8-21-2020,9-20-2022,Production Technician I,Morgan Smith,case.gaines@bilearner.com,SVG,Active,Full-Time,Zone C,Part-Time,Resignation,Finally feeling often some.,Production       ,Fielders,2-19-1974,MA,Engineer,Male,13899,Black,Married,Exceeds,4
3709,Jacey,Reyes,Jacey Reyes,02-04-2019,4-17-2023,Production Technician I,Donald Powell,jacey.reyes@bilearner.com,PYZ,Active,Full-Time,Zone C,Part-Time,Voluntary,Provide late phone school score sound growth.,Production       ,Splicing,9-18-1969,MA,Splicer,Male,44907,Black,Divorced,Exceeds,5
3712,Kyra,Ray,Kyra Ray,4-28-2019,09-01-2022,Production Technician I,Christopher Robertson,kyra.ray@bilearner.com,MSC,Future Start,Part-Time,Zone C,Temporary,Retirement,Year color woman become year scene very.,Production       ,Field Operations,04-03-1956,MA,Technician,Male,33658,Asian,Married,Needs Improvement,5
3716,Chaim,Chase,Chaim Chase,7-31-2022,2-18-2023,Production Technician II,David Goodman,chaim.chase@bilearner.com,SVG,Voluntarily Terminated,Full-Time,Zone A,Full-Time,Voluntary,Walk call activity onto seven about.,Production       ,General - Con,6-27-1993,MA,Laborer,Female,5569,Black,Married,Fully Meets,1
3718,Dalton,Frazier,Dalton Frazier,5-25-2021,10-22-2021,Production Technician II,Claudia White,dalton.frazier@bilearner.com,MSC,Voluntarily Terminated,Contract,Zone C,Temporary,Voluntary,Save east phone arrive floor maybe.,Production       ,Field Operations,9-15-1946,MA,Driver,Female,52357,Other,Married,Fully Meets,4
3720,Crystal,Brandt,Crystal Brandt,5-23-2019,09-12-2020,Production Technician II,Andrew Schneider,crystal.brandt@bilearner.com,PYZ,Active,Part-Time,Zone B,Full-Time,Resignation,Young risk quality natural foreign claim.,Production       ,Field Operations,12-18-1958,MA,Laborer,Female,31486,White,Single,Fully Meets,3
3721,Johnny,Goodman,Johnny Goodman,02-12-2020,04-07-2020,Production Technician I,Loretta Gonzalez,johnny.goodman@bilearner.com,NEL,Active,Full-Time,Zone B,Full-Time,Resignation,Recent agent choose dark hard eye.,Production       ,Fielders,3-24-1960,MA,Engineer,Male,24794,Black,Widowed,Fully Meets,2
